about,image_url,name,title_company_location,friends,links
"I am looking at standardizing on Open Stack as a direction for all purchases and application development efforts for my enterprise.,SDN is a key area that we want to get correct as this seems to be a linchpin for multi-data center deployments including cloud bursting.",https://media.licdn.com/mpr/mprx/0_pCD07Bols0BSn8vWtQO87qet4x5DNQqWYhJ87zwDFJljwGidKkj13v0i9tL-cTz5jTf38tJnn-x_,Michael Delzer,"Chief Infrastructure Architect,         American Airlines,Paris Area, France",,http://www.aa.com
Application centric everything... yay!,,Tom Deckers,"IT Architect,         Cisco,Hoogstraten, Belgium",Nati Shalom,http://twitter.com/tdeckers
"Contrail, OpenStack, Linux, InfoSec, NetDevOps, and Automation!",//m.c.lnkd.licdn.com/mpr/mprx/0_fsPnURccmTtEigZ2SR1dUMq42kL6TOe2D4bdUZz61GA9Ysxu_y_sz4THGW5JGJWhaMleN0bN9wjg,John Deatherage,"Automation Architect,         Juniper Networks,California","Alex Walker,Anne Gentle,Bryan D Payne,Jesse Proudman,Caroline McCrory,Colin McNamara,Duncan Johnston-Watt,Joshua McKenty,Matt Ray,Nati Shalom,patricia,Randy Bias,Scott Sanchez,Shannon McFarland,Zhipeng Huang","http://twitter.com/RouteLastResort,http://juniper.net"
,,Chris Dearborn,,,
,//static.sched.org/a3/1146671/avatar.jpg.75x75px.jpg,Radomir Dopieralski,"Senior Software Engineer,         Red Hat,Poznań, Poland",,http://sheep.art.pl
"Technology, Media, Telecom analyst, consultant, columnist - digital multi-platform practitioner - commercial transmedia storyteller @dhdeans",//static.sched.org/a3/1141374/avatar.jpg.75x75px.jpg,David H Deans,"Global Digital Marketing,         Red Hat,Austin, Texas",,https://plus.google.com/+DavidHDeans/
,,Karthik DB,,,
,//static.sched.org/a4/1505886/avatar.jpg.75x75px.jpg?baa,Frank Days,"VP, Marketing,         Tesora,Cambridge, MA",,http://www.tesora.com
,//static.sched.org/a4/621758/avatar.jpg.75x75px.jpg,John Davidge,"Program Specialist,         Cisco Systems,London, UK",,
Passionate about developing great software.,//static.sched.org/a3/1092122/avatar.jpg.75x75px.jpg,Michael Davies,"Senior Software Engineer,         Rackspace,Adelaide, Australia",,http://michaeldavies.org
,,Christian Daudt,"Chief Architect,         Siaras Inc,Vancouver, Canada",,http://www.siaras.com/
"Pure Storage provides a Cinder backend of an All Flash Array to deliver simple, fast and efficient block storage. Supercharge your backend with lightening fast shared flash storage.",//static.sched.org/a3/1112353/avatar.jpg.75x75px.jpg,Simon Dodsley,"Global Solutions Architect,         Pure Storage,United States",,
,,sandhya dasu,,,
,,Partha Pratim Datta,"Associate Head - NextGen Practice, Telecom Technology Business Unit,         Tata Consultancy Services",,
,,michael doherty,"tech architect,         cisco",,
,,Bill Dall,,,
"Sean Dague has been an Open Source developer for most of his professional life. He’s part of the HP OpenStack team working to make OpenStack better. That means diving down a lot of rabbit holes and coming up with creative ways to shake bugs out of a highly distributed asynchronous system, and ensure they never return.,,He’s a core reviewer on Nova, Tempest, Devstack, Grenade, and lots of smaller projects within OpenStack, and is serving on the OpenStack Technical Committee.,,Sean has been an avid Linux and Open Source user and contributor going back to college days. He created the Mid Hudson Linux Users Group in 2003, and has been running a monthly Linux and Open Source lecture series there ever since, exposing hundreds of people to the joys of Open Source technology.",//static.sched.org/a4/331073/avatar.jpg.75x75px.jpg?189,Sean Dague,"HP,Greater New York City Area","Adam Johnson,Anne Gentle,Colette Alexander,Dan Smith,Doug Hellmann,Flavio Percoco,Emilien Macchi,Julien Danjou,John Griffith,Mark McLoughlin,Morgan Fainberg,Pádraig Brady,Rob Hirschfeld,Russell Bryant,Ryan Petrello,Sean M. Collins,Steve Martinelli,Thierry Carrez,Tim Bell","http://twitter.com/sdague,http://www.foursquare.com/user/19016951,http://dague.net"
"I'm a Free Software hacker working at eNovance. I've been contributing to open source projects for more than 12 years now, in various area, such as Debian and Freedesktop. Since 2011, I contribute to OpenStack as a developer, and co-started the Ceilometer project for which I was the PTL for a year.",https://media.licdn.com/mpr/mprx/0_KMzyHn35gWTjmPWoOgB7HqKexu5l2P4otj3iHztv8Wl81cfEpxLKQv6UlGL77NJ6lscCFt8WziEN,Julien Danjou,"Senior Software Engineer,         eNovance,Paris, France","Angus,Dan Smith,Doug Hellmann,François Charlier,Emilien Macchi,Jean Parpaillon,Joe Arnold,Joe Arnold,Mark McLoughlin,Nick (Nicolas) Barcet,Russell Bryant,Ryan Petrello,Sean Dague,Thierry Carrez","http://twitter.com/juldanjou,http://www.facebook.com/profile.php?id=100007744272649,http://julien.danjou.info"
,https://media.licdn.com/mpr/mprx/0_6X3m4fU-thfzBKg8e3lg4u0pti4czng8kLzA4ugmS52Fo-EhEGACn2d8yaZHnlyuFFiKcI7q8Rgn,David Dale,"Director Industry Standards,         NetApp,Greater Boston Area","Sajid Akhtar,troy mangum",
,,Matteo D'Ambrosio,Telecom Italia,,
"Loic Dachary has been involved with the Free Software Movement since 1987, when he started distributing GNU tapes to the general public in France. In 2012 he founded Upstream University, a nonprofit with the goal of teaching developers how to contribute easily and efficiently.  As President of FSF France, he also provides technical and legal resources to French Free Software developers. His day job at is to use and contribute to Ceph within OpenStack.",//static.sched.org/a3/628393/avatar.jpg.75x75px.jpg?d22,Loic Dachary,"Developer,         Red Hat,France",,http://dachary.org/
"Bruno Dillenseger is a computing scientist and engineer. He has been working in the field of distributed computing for years, integrating component-based architecture design and autonomic computing concerns to his fields of investigation. He is now working in cloud computing, still keeping architectural and self-management principles in mind. His contributions range from academic papers to code in open source projects. Since 2002, he is leading OW2's CLIF project, providing a highly adaptable Java framework for load testing. His research work aims at supporting advanced benchmarking features, such as self-regulated load injection and Benchmarking as a Service.,",//static.sched.org/a2/794945/avatar.jpg.75x75px.jpg?563,Bruno Dillenseger,"R&D Engineer,         Orange Labs",,
,,Roberto,"Architect,         Telecom Italia,Italy","Gautier Rose,Oliver Funk",
,https://media.licdn.com/mpr/mprx/0_8LXTPs4itBqVBqlxGhLtPJyyKP_nUBhxCbrOPJYy7KBQk1c02iqSjMotYRiW4K3PT66xyY2l7I5q,Roberto,"VP Sales & Marketing,         BCLOUD S.r.l.,Italy",,
,,Richard,,,
,//static.sched.org/a4/1487396/avatar.jpg.75x75px.jpg,Walter Curti,"CTO,         ProphetStor",,http://www.prophetstor.com
with great power comes great responsibility,//pbs.twimg.com/profile_images/893880662/panda_rosso_bigger.JPG,Riccardo,"Systems Administrator - Network Operations,         Blizzard Entertainment,Versailles, France",Tim Bell,"http://twitter.com/elfosardo,http://www.facebook.com/profile.php?id=540952960,http://www.linkedin.com/in/elfosardo"
,,Ricardo,"researcher,         PUCPR,Brazil",,http://www.pucpr.br/lte
,,Pierrick Delarue,"Community Leader,         Hatohol",,http://www.hatohol.org
,,Renat,,,
,,remek,,,
,,Rama,,,
"Raghavan ""Rags"" Srinivas works as a solutions architect at Rackspace where he finds himself constantly challenged from low level networking to high level application issues. His general focus area is in distributed systems, with a specialization in Cloud Computing and Big Data. He worked on Hadoop, HBase and NoSQL during its early stages. He has spoken on a variety of technical topics at conferences around the world, conducted and organized Hands-on Labs and taught graduate classes in the evening. Rags brings with him over 20 years of hands-on software development and over 10 years of architecture and technology evangelism experience. He has evangelized and influenced the architecture of a number of technology areas. He is also a repeat JavaOne rock star speaker award winner. Rags holds a Masters degree in Computer Science from the Center of Advanced Computer Studies at the University of Louisiana at Lafayette. He likes to hike, run and generally be outdoors but also loves to eat.",//static.sched.org/a3/851905/avatar.jpg.75x75px.jpg?b92,Rags,"Solutions Architect,         Rackspace,Boston, MA, USA",,
,,Radoslaw,"Alcatel-Lucent,Ireland",,
,,Rafal,,,
,,puchadez,"6WIND,Paris",,http://www.6wind.com
,,Prashant,,,
,,Poujol,"Consultant,         PAC,Germany",,
,https://media.licdn.com/mpr/mprx/0_-1nutqtDxtBAxrPjKtb1tB_CPK3YjP-jK-C1tB3luvzmGcLgYzQ8pcvxgOTTYN1A1rNtgrPt0q8F,Portefaix,"Field Marketing Manager France, Iberia, Middle East & Turkey,         SUSE,Paris Area, France",,http://www.suse.com
,,plinet,Orange,,
,,Piotr,,,
,,Pinson,,,
,,Pradeep,,,
,,Joe D'Andrea,,,
,,PILON,"Consultant,         Aquila Consulting,France",,
,,Pham,"Architect,         OBS",,
,,peter,,,
,,PETIT,,,
,,Peter,,,
,,Peter,"Universidad Nacional Autónoma de México,Mexico",,http://www.unam.mx
,,Pedro,"IT Manager,         UNAM,Mexico",,http://www.unam.mx
,,Pawel,Intel,,
,,Pawel,,,
,,Pavol,,,
"Nuage Networks. Software Defined Networking. OpenStack. Network Automation. Community and team building. Yoga. Wine. Dancing. Handstands. Hugs. Meditation and Magical Experiences.,,http://nuagenetworks.net,:)",//static.sched.org/a4/1469841/avatar.jpg.75x75px.jpg,patricia,"Marketing and Community Manager,         Nuage Networks,San Francisco Bay Area","Adam Johnson,Alex Walker,Anne Gentle,Caroline McCrory,Colin McNamara,Dave Neary, Red Hat,Diane Mueller,Eric Wright (@DiscoPosse),David Lenrow,J,Dan Mihai Dumitriu,Ferran Rodenas,Emilien Macchi,Iben Rodriguez,Joshua McKenty,John Deatherage,Kevin Jackson,Marten Hauville,Mark McLoughlin,Nati Shalom,Gary,Robert Nicola,Scott Sanchez,Sean Roberts,Sriram Subramanian,Tim Bell,Bernard Van De Walle,Igor HERRMANN","http://twitter.com/patricia_dugan,http://www.facebook.com/profile.php?id=100001348285208,http://www.nuagenetworks.net/blog/"
,,pheobe,"china,         huawei,shenzheng",,http://www.huawei.com
,,Padma,,,
,,Paddu,"Sr.Engineer,         Cisco Systems,San Jose",,
,,Roberto,"Technology,         Alcatel-Lucent,Paris",,http://www.alcatel-lucent.com
"Hello from Hong Kong, place with IceHouse where the first summit I attended.,,I am now working on AXA Tech's CloudOps for our hybrid-cloud implementation. Glad to see you all",//static.sched.org/a4/1376417/avatar.jpg.75x75px.jpg,Patrick,"Engineer,         AXA Tech,Hong Kong",,http://axa-tech.com
,,omar,,,
,,Ollivier,,,
,,Ouarnoughi,"bcom,Rennes",,http://www.b-com.com
,,Oliver,"VP - Visualization Platform Team,         BlackRock,London",,http://www.blackrock.com
,,ola,,,
,,Robert,"Distinguished Eng,         Mirantis,Mt View",,http://www.mirantis.com
,https://media.licdn.com/mpr/mprx/0_gyqUot5eamrO74ELxMcHorFnuaqfSgsLxOhXorQnPIhOtJS5AsXBkK-ZC8NAasUdyx95LBqfqhW7,Oded,"Principal Systems Engineer,         PLUMgrid Inc.,Amsterdam Area, Netherlands",,
,,NOELpatrick,,,
,,Erdem,,,
,,Revanth,,,
,,Erdem,,,
,,Steve Duft,"IT Architect,         HP,ID, USA",,http://www.hp.com
,//static.sched.org/a4/1491296/avatar.jpg.75x75px.jpg,Emily,,"Anne Gentle,Diane Mueller,Ed Leafe,Daniel Krook,Tim Bell",http://twitter.com/EKHugen
,,Edouard,,,
,,Duvauchelle,,,
,,Numan,,,
,,Donzé,"Technical Consultant,         HP",,
,,dongfeng,,,
,,DoDeCapite,,,
,//static.sched.org/a4/1498909/avatar.jpg.75x75px.jpg,Oded,"Cloud Chief Technologist,         HP,EMEA",,http://www.hp.com/go/helion
"Network project manager à l'IT d'Air France, en charge d'un projet de renouvellement des LANs de production dans nos data center.  Intérêt pour Neutron.",,dewez,AIR FRANCE,,
,//pbs.twimg.com/profile_images/378800000674451148/e48550f1c077111ae578c4af6e11a861_bigger.jpeg,DIogo,Portugal,,http://twitter.com/o_goid
,,Devendran,,,
All things open source!,//static.sched.org/a4/1476873/avatar.jpg.75x75px.jpg,Derek,"Marketing Director,         Intel,Portland, OR",,
,,Detrieux,,,
,,Oliver,,,
,,denis,,,
,,Dennis,,,
,,DELVALEE,"Solution Architect,         cisco",,
,,Dejan,"CEE Cloud Solution Architect,         Hewlett-Packard,BiH",,http://www.hp.com/helion
,,Debeaux,"IT Specialist,         IBM,Montpellier, France",,
,,Enrico,,,
Reinventing the hardware and infrastructure management experience.,//static.sched.org/a3/914122/avatar.jpg.75x75px.jpg,Deanna,"Senior Technical Staff Member,         IBM,Phoenix, AZ, USA",,
,//pbs.twimg.com/profile_images/378800000622692740/040b2d2dcf056d0b9093472441fd4d28_bigger.jpeg,David,"PhD Student,         Sapienza - University of Rome,Rome, Italy",,"http://twitter.com/DavidLoBascio,http://www.facebook.com/profile.php?id=100004397495266"
,https://media.licdn.com/mpr/mprx/0_txz5slA5GFXru0YGK0qss-AvGbn020fGKR3Vs-Cvj3Cf1U4COMLWqt9U2E9h74aaPycUvvy7zWd6,Dave,"Principal Software Engineer,         Openwave Mobility,Belfast, United Kingdom",,
,,Davanum,,,
,,Daunois,"-,         -",,
,//pbs.twimg.com/profile_images/2525186932/kehv8eom14wr8ckt7sz8_bigger.jpeg,d0ugal,"Red Hat,Glasgow, Scotland","Doug Hellmann,Flavio Percoco,Julien Danjou,Jason Rist,Mark McLoughlin,Nick (Nicolas) Barcet,Keith Basil,Perry Myers,Richard Jones,Russell Bryant,Sean Dague,James Slagle","http://twitter.com/d0ugal,http://dougalmatthews.com"
